M_BH,M_sph,R_e,sSFR
6.6521993,9.749667,-0.33087516,-10.047663
7.3780913,10.007943,0.18075633,-9.914722
6.914097,9.761288,-0.18851615,-9.679887
6.9905305,10.499795,-0.058288336,-9.983106
8.113991,9.887345,0.5288785,-13.381552
7.361469,9.657062,0.26271176,-9.588988
7.1634707,10.285642,0.14823645,-9.796469
6.6960034,9.109601,-0.057404775,-9.612445
6.139487,9.720607,-0.58903956,-10.1272545
7.8183084,10.767724,0.028160937,-10.1968
7.322706,10.379485,0.30480802,-9.766013
7.9374433,10.266406,-0.32999146,-11.404022
6.884534,9.562722,-0.14835206,-9.687459
7.4580903,9.686777,0.11001441,-10.051783
8.016703,10.271533,-0.22125019,-11.766354
8.00416,10.062349,0.36244795,-11.897292
7.69968,9.695144,0.32307416,-10.21403
7.194278,10.24492,0.12147189,-10.055555
7.2284846,10.05372,-0.35649952,-9.876387
7.3632183,10.049472,-0.54601276,-10.137232
7.1741204,9.929358,-0.09565955,-9.838925
7.171884,10.003968,0.11853765,-9.942718
6.948281,9.792483,-0.30120775,-10.043525
6.479846,10.406871,-0.030111989,-10.076934
6.841424,10.173878,0.1641362,-11.302801
6.788664,9.763767,-0.42163706,-9.981506
8.20515,9.987746,0.4225971,-12.35162
7.405913,10.561318,0.21725193,-9.820644
7.6154943,9.645614,0.52479595,-10.4651375
7.1089916,10.070161,0.008819834,-9.83132
6.3405786,10.084437,-0.09984945,-10.04236
6.84653,9.967051,-0.383972,-10.101396
6.9011345,9.77433,-0.102411926,-9.959669
6.6717362,9.943061,-0.509111,-9.976657
7.237529,10.549954,0.18148342,-9.921315
6.7230825,9.849436,-0.5145505,-10.356968
7.3168974,10.582191,0.0482691,-9.698252
6.755894,10.65498,0.050849613,-10.047313
7.3650284,10.588431,0.055657577,-9.941822
7.0636644,10.285472,0.062571846,-9.9979105
6.729078,9.606666,-0.11422272,-9.986299
8.682392,10.650911,0.4829531,-13.784109
8.233756,10.289213,-0.17361845,-12.374985
7.7805057,10.350551,-0.0858186,-10.215341
7.7933874,10.246574,0.32053733,-10.307694
7.15449,10.509356,0.09166311,-9.819106
7.592351,10.24357,0.06347293,-9.929138
7.1903296,10.341482,0.04761527,-9.754435
7.840668,10.1556015,0.33770835,-11.049417
7.28349,9.306906,0.15002799,-9.787984
7.6537256,10.050554,0.1930267,-9.925159
6.957851,9.8262205,-0.091496415,-9.820207
6.722931,9.684838,-0.26092008,-9.712537
7.0539994,9.204329,0.100465074,-9.813554
6.3128867,9.308061,-0.49374515,-9.967246
6.583012,9.957349,-0.04001575,-9.9589815
6.514035,9.596139,-0.41761273,-10.062562
7.074796,9.482036,-0.012410067,-9.6915045
7.119404,10.714298,0.101012945,-9.872556
7.635868,10.014974,0.056213778,-9.824463
7.34404,10.449416,0.16055816,-9.8162155
7.2645664,10.217383,-0.13373847,-9.880168
7.0347333,9.63,-0.20108448,-9.87423
7.4021587,10.632605,0.18087907,-9.978845
7.7364945,10.170807,0.17765926,-10.116376
6.528342,9.323832,-0.05719146,-9.569011
6.1977606,9.741143,-0.21082331,-9.963514
6.83705,10.407279,0.15709603,-10.004559
6.8545966,10.293721,-0.26427153,-10.1248455
8.090615,10.34567,0.4922126,-10.929818
7.7966423,10.248669,0.13723677,-10.298817
6.53003,10.450753,0.007269466,-10.006326
6.981934,10.130834,0.10833886,-9.573532
6.5371437,9.637971,-0.2009843,-10.190596
6.9935727,9.776045,-0.0074578407,-9.960632
7.2558684,9.303774,0.21425627,-9.9866
8.164297,10.531643,0.3680668,-11.887028
7.950715,10.033235,0.68314326,-11.257869
7.8818817,9.958388,0.5419397,-10.995241
6.982304,10.373397,-0.06397824,-9.8629265
7.1839156,9.511122,-0.18294118,-9.977934
8.647821,10.29528,0.5425261,-13.104776
6.5909386,9.682053,-0.11740191,-9.961622
7.608164,10.486727,0.16156878,-10.004048
6.8897467,10.525686,-0.109530106,-9.900681
7.3841677,9.693161,0.3716374,-9.715376
7.8430233,10.0844345,0.14674701,-11.365643
7.88306,10.222144,-0.3053916,-8.980248
7.3196187,10.150794,-0.17994052,-9.948087
7.427196,9.758216,0.67380935,-10.938993
6.9050183,9.809375,0.046943963,-9.97054
6.9878545,9.402178,-0.9911641,-9.797223
6.819744,9.324848,-0.89969474,-9.80523
8.390972,10.353949,0.70156944,-11.637387
7.5203195,9.461625,0.701481,-9.589912
7.0237617,10.141726,-0.18560077,-10.006337
8.011763,10.343355,0.24482721,-11.617306
6.6406584,9.782903,-0.0121031385,-9.982603
6.83959,9.842301,-0.14896238,-10.027188
6.9922247,9.579663,-0.3437397,-10.085216
6.940653,9.515524,0.16621028,-9.883028
7.0596695,9.623731,-0.014378524,-9.984359
7.0751696,9.244281,0.21149379,-9.825195
8.067651,10.125176,-0.35889938,-12.549746
7.2165437,10.602083,-0.13743547,-9.892793
7.1293416,9.654971,0.29717696,-8.758769
7.073342,9.024295,0.017524332,-9.514471
6.8513155,10.269226,-0.16838141,-9.865204
7.3528686,9.745308,0.33291227,-9.998353
7.0425563,8.905927,0.52292323,-9.862708
6.894014,9.586432,-0.77346325,-9.969163
8.324952,10.578578,0.45136788,-12.824503
7.286786,10.712239,0.083134,-9.994762
7.572435,10.437723,0.1274314,-9.796295
6.5821433,10.136662,0.024292666,-9.9720545
6.360164,9.914879,-0.23723307,-10.079509
6.590242,9.996071,-0.4519272,-10.134927
6.4396253,9.655568,0.032286037,-10.159182
7.251048,10.059218,0.13867486,-9.949853
8.597188,10.513808,0.5566659,-11.724856
8.479413,10.616859,0.56069374,-12.938753
8.17441,10.603628,-0.203044,-11.782031
7.79775,10.441213,0.18253613,-10.095296
7.0821047,10.22559,0.072566025,-9.754072
8.158467,10.642578,0.34909675,-11.066208
7.054559,10.432567,0.26038036,-9.872753
7.2205234,10.332896,0.20134008,-9.820451
6.7940884,9.753065,-0.16883786,-9.98494
7.8451233,10.467513,0.13161916,-10.435877
7.438602,10.633074,0.016690996,-10.290625
7.8041863,10.432497,-0.0012296401,-10.187979
7.477427,10.553758,0.15507503,-9.940149
7.408168,10.651149,0.31361264,-9.887167
7.765809,9.929806,0.68073404,-10.18063
6.823948,10.045649,0.020507524,-9.924986
7.4845214,10.364775,0.16274038,-9.927893
7.028754,10.153515,-0.10980145,-9.924444
7.2899647,9.394568,0.28538483,-9.840553
7.6637096,9.7640085,0.36847535,-10.309785
7.4847136,10.472443,0.066557825,-9.872432
7.6118,10.650894,0.15971352,-9.990557
7.5825133,10.503447,0.17141126,-10.0413475
7.140072,10.56895,0.093558654,-9.985245
6.384845,9.6708,-0.61923337,-9.693582
7.1132207,9.954898,0.16253321,-9.934702
7.791223,10.304105,0.0016248218,-9.946839
7.8608193,10.622593,0.02255057,-10.230459
6.5500326,9.218429,-0.87771463,-9.490902
6.6042976,10.350595,-0.08721403,-9.882372
6.66732,9.66937,0.008850678,-9.75895
8.340007,10.299617,-0.4104451,-13.059302
8.260493,10.084596,0.6129934,-12.542128
7.661851,10.370473,0.11667253,-9.7721
7.930376,10.148817,0.20858577,-10.390375
6.3655076,10.039155,0.1543606,-9.378237
7.0904727,10.294187,-0.08592712,-9.910376
7.6928945,9.953951,0.75227714,-9.950638
7.3390365,10.022964,0.12567882,-10.06889
7.3894653,9.738007,0.3218388,-10.883129
6.8984227,9.826084,-0.10761134,-9.92289
6.8809843,9.398969,-0.0009707207,-9.830798
8.332617,10.522605,0.5743547,-13.071751
7.9882765,10.101308,0.39491612,-10.498638
7.852438,9.432398,0.9073683,-11.254011
7.0789757,10.379202,-0.011995804,-9.778601
6.46026,9.750519,-0.43098515,-9.964592
7.1431055,9.728168,-0.14233918,-9.93395
7.850008,10.235065,0.11374755,-11.289459
7.842829,10.86539,0.037055258,-10.152458
7.4111443,10.650556,0.1844549,-10.003016
7.025049,10.548346,-0.32318938,-9.940556
7.474795,10.024795,-0.030701794,-9.929572
7.5970597,9.98207,0.3833862,-8.71502
7.6600595,9.917511,-1.02446,-10.114216
7.2805243,10.449564,-0.18119167,-9.943386
6.6935983,10.101409,-0.041309025,-9.89809
6.127687,9.7452345,-0.42724538,-10.075377
6.8852882,9.001755,-0.2982738,-9.977997
9.415657,11.146211,0.8815037,-12.266946
7.9131603,10.726447,0.18294434,-10.60852
7.1069818,10.535961,-0.0031196426,-9.973208
7.4900813,10.388606,0.19674261,-9.974247
7.627983,9.8642025,0.63859206,-8.966087
7.8609176,10.136618,0.40204465,-10.778209
7.338818,9.772754,0.13852419,-9.769776
6.4845204,10.042711,-0.7840739,-10.162818
8.484166,10.303386,0.36318594,-13.786493
7.7444353,10.541125,-0.2540196,-10.303654
8.573094,10.630809,0.6479975,-13.245331
7.504463,10.520901,0.35094514,-9.861784
6.6524596,10.212529,-0.45567322,-9.737524
6.635714,10.429948,0.25832784,-10.369465
6.4043727,10.026552,-0.41089955,-9.971521
7.409143,9.445074,0.1581131,-9.845846
6.947317,9.935059,0.116412,-10.053322
6.6177893,9.985094,-0.2386831,-10.091964
7.0621476,10.023018,-0.1952929,-10.343923
6.188826,10.237162,-0.24887547,-10.244247
7.9773283,10.357153,0.05228859,-11.265434
7.745268,10.40898,0.16098017,-10.227473
7.869984,10.396353,0.17530046,-11.149947
6.325018,10.555827,-0.06080367,-10.020817
7.2929893,10.459196,-0.04980189,-9.81072
7.9292417,10.351269,0.32077342,-11.728114
6.885627,10.515018,0.17922747,-9.862256
6.483427,10.259161,-2.3038574e-06,-9.86912
7.658429,9.971542,0.108254865,-9.916639
6.0618386,9.881632,-0.19595774,-10.042455
7.061639,9.473928,0.1965062,-9.833821
6.8636284,9.812167,-0.048640046,-9.928827
7.217303,10.112098,-0.19553716,-9.862621
8.141593,10.467754,-0.2313215,-10.821082
7.8472843,10.171097,0.09758385,-10.294564
6.9282866,9.743682,-0.015084448,-9.755612
6.9802785,10.143801,-0.229825,-10.252874
7.1269207,10.394753,0.18566257,-9.973859
6.423725,10.172352,-0.14880748,-10.00488
7.2419243,9.293824,0.3061074,-9.871923
6.7671375,10.563214,-0.060637314,-9.91948
6.652871,9.640153,-0.0040133386,-9.84906
6.1020093,10.313546,-0.46929148,-10.135139
6.8211246,9.836182,-0.13399711,-9.985998
7.7490478,9.781418,0.6868086,-10.126758
6.846666,9.857512,-0.02478495,-9.919383
6.51187,10.188226,-0.16888893,-10.010343
6.4138947,10.248364,-0.035381038,-9.918442
6.6291394,9.675914,0.05117392,-9.81075
6.472343,10.076546,-0.03181657,-10.171295
7.314445,10.366132,0.10002942,-9.737217
7.1748476,9.686513,-0.16528459,-10.067664
8.153917,10.22472,0.4141882,-11.662456
7.284098,10.677941,0.1338745,-10.0624075
7.027695,9.690356,-0.05167455,-9.750585
7.2312646,9.824958,-0.17134428,-10.0562725
6.681439,9.961221,-0.47621936,-10.055058
7.061391,10.066002,0.21016379,-9.785927
6.7051044,9.303419,-0.12129877,-9.912917
7.284373,9.749007,0.10447525,-9.877996
8.188636,10.307081,0.2989621,-11.299744
7.908228,10.25437,-0.19323868,-10.753585
6.9013543,10.538199,0.17685144,-9.990794
7.687954,10.5287075,0.20497364,-10.031632
7.3594227,10.042618,0.18144646,-9.916484
7.249585,9.887805,-0.06205105,-9.711996
6.789973,10.197864,0.06383573,-10.010517
5.958935,9.680566,-0.77282375,-10.061402
6.605522,9.706633,-0.27607307,-10.0257
6.752726,9.6356125,0.014392458,-10.230261
8.080956,10.731862,-1.1421821,-11.9740095
6.693174,9.086337,-0.4886406,-9.921878
7.12176,10.019398,-0.18636273,-9.658467
7.564497,10.764834,0.35297742,-9.569811
8.499586,10.611031,0.29429495,-11.381967
6.7578535,10.020555,0.10275887,-9.577264
6.764578,10.522003,-0.23536478,-9.824659
6.730639,9.536836,-0.311445,-9.741995
6.5480423,9.833009,-0.025743831,-10.120209
8.075098,10.253276,-0.64301443,-13.016642
7.7869005,10.531386,0.1417715,-10.3253765
7.6423116,9.894907,0.47453952,-9.996509
7.090195,9.845654,0.17400634,-9.893013
6.740225,9.690587,-0.41123867,-9.92918
6.562601,9.739139,-0.10899978,-10.080773
7.2328887,10.358579,-0.17249537,-9.808505
7.7852926,10.484196,-0.0075763613,-9.803722
6.7695136,10.635445,0.18594226,-9.884674
7.008265,10.223508,0.147259,-9.9367485
6.5695,9.730272,-0.3663965,-9.832892
7.671446,10.594217,0.036720082,-10.151886
6.9306784,10.26194,0.08119797,-10.086818
7.035541,10.712562,0.033624295,-9.984032
7.14973,10.316665,0.27212477,-9.896697
6.9675355,10.307356,0.1435587,-9.801018
6.638773,10.351354,-0.2645552,-9.854935
6.996391,9.999946,0.026258036,-9.787781
6.959145,9.871994,-0.27815816,-9.996745
7.823956,10.068307,-0.42972988,-10.590952
7.260001,10.759656,0.10667193,-9.749111
7.15647,10.302024,0.09574545,-9.877806
6.436823,9.809842,-0.348107,-9.715525
6.932513,9.665495,-0.029036839,-9.948806
8.123997,10.085029,0.68516695,-10.792185
7.250447,10.674891,0.13371688,-9.789817
8.116675,10.47726,-0.10255276,-12.208171
6.6702957,10.239144,0.031574845,-9.6274
7.9672484,10.161472,-0.62509286,-11.473582
7.174984,10.106281,0.023355186,-10.098017
7.7695923,10.242805,0.33792007,-10.204979
7.020844,10.422249,0.20607191,-9.836051
7.4208026,9.491893,0.5068108,-9.8626
6.8386836,10.15764,0.118420206,-9.860757
6.7250514,9.577034,-0.39380193,-10.000617
8.29535,10.07263,0.51106334,-12.39662
6.4815574,9.775336,0.065991424,-9.526594
6.575591,10.161958,-0.23856615,-9.9045925
7.2028203,10.569528,0.24899907,-9.945163
6.8512945,10.235571,0.15451457,-9.881626
6.9947705,9.989733,-0.72972983,-10.458965
8.313593,10.439928,0.1861023,-12.495806
8.060416,10.194761,-0.12391659,-11.811732
7.1331835,10.423454,0.20821474,-9.794695
7.9096065,10.201236,0.051092923,-11.29914
7.137198,10.319424,-0.024374766,-9.803433
7.6114097,10.576172,0.36731777,-10.126406
6.623627,9.950542,-0.6590162,-9.948957
7.233331,9.75464,0.19125463,-9.820792
6.947683,10.665706,0.06665761,-9.93185
7.1437597,9.121184,0.21140175,-9.687862
7.8173766,9.866008,0.76031953,-10.195352
6.315974,9.775057,-0.31438783,-10.212601
7.7248487,9.9154005,0.36753184,-10.113719
8.836976,10.6637745,0.26928812,-12.025561
6.056373,9.688669,-0.40629795,-10.505277
9.155756,10.841376,0.7859201,-12.805078
7.3801565,9.903296,0.3557603,-10.1106205
7.370814,9.838217,0.08604541,-9.692428
8.7971325,10.9825325,0.80274856,-13.498492
6.8595767,9.789849,-0.1362614,-10.204506
8.358193,10.373786,0.50250417,-11.677959
7.613422,10.304565,-0.2792381,-9.972955
7.2185183,10.34358,0.20926516,-9.843963
7.202171,10.128497,0.19171597,-9.96462
6.5577574,9.795708,-0.07483403,-9.954705
6.4769597,10.518783,-0.03676217,-9.972545
6.77548,9.945933,0.093657024,-9.784479
7.1183195,9.15993,0.38314587,-9.971158
8.284352,10.454924,0.54417175,-12.775055
7.42193,10.537182,0.08248543,-9.8660965
7.5664535,10.811815,0.11259039,-9.9975
7.2784595,10.144316,0.093830206,-9.833325
7.1417303,10.218837,0.31425136,-9.878138
6.9756975,9.704057,-0.054738864,-10.088578
6.384187,9.419331,-0.13234222,-10.135805
8.104908,10.194435,0.52791667,-11.82987
7.4092507,9.683655,0.14204857,-9.644014
6.93775,10.548151,-0.10371623,-9.872919
6.5412383,9.686384,0.08487174,-10.116099
7.9766607,10.281273,-0.010356235,-11.849304
6.151543,10.081562,-0.71299464,-10.12864
8.140627,10.507673,0.56772614,-12.065612
7.5570083,10.335074,0.036180157,-10.058894
7.7910676,10.349869,0.17902151,-10.236207
6.3769064,10.247556,-0.007747905,-9.852986
7.2176228,10.0181265,0.14414346,-9.736487
7.242296,9.718775,-0.030822637,-9.85828
7.0190554,9.63829,0.14610454,-9.859274
7.0887923,10.420375,-0.08614007,-9.919476
6.9087133,9.75659,-0.28160912,-9.845466
8.208607,10.136679,0.30159032,-11.958468
7.006452,9.669979,-0.041791588,-9.796013
6.9871387,10.551854,-0.23022068,-9.946737
7.288781,10.366483,-0.04636959,-9.761937
7.3742228,9.889531,-0.09966494,-9.98116
7.5479317,10.231944,-0.34678462,-9.961917
7.15739,10.596713,0.15118642,-9.952241
8.391876,10.686624,-0.45879328,-11.475627
7.852316,10.574222,-0.086877294,-10.303654
7.3394337,10.359532,0.11802287,-9.932295
7.2198377,10.411345,-0.28288284,-9.95203
6.9890347,9.669183,-0.12762462,-9.911651
6.382375,9.945811,-0.75347877,-10.147666
6.146416,9.74989,-0.54016495,-10.152368
8.339856,10.680748,0.7820114,-14.279394
7.4347854,10.538936,0.26692954,-9.774576
7.613589,10.55167,0.18647213,-9.980051
8.114778,10.040938,0.5167277,-11.494968
7.6234827,9.891805,0.33845428,-9.911381
6.731668,10.488042,0.09692456,-10.032134
7.1655607,9.878856,0.010789108,-10.170187
7.592266,10.789314,0.13325743,-9.97674
7.394534,9.540068,0.12680966,-9.990863
7.248564,10.586319,0.10628995,-10.0031185
7.1064644,10.423298,0.12380315,-10.015317
7.146945,9.991528,0.15478696,-9.987179
6.8516493,9.869125,-0.18980646,-10.086414
7.999652,10.456623,0.46588737,-11.102465
7.0288754,9.74815,0.14249073,-9.763123
6.580039,9.633937,-0.86205983,-9.812379
7.407511,10.155914,0.04827123,-9.845332
7.1722965,9.72182,0.251991,-9.757064
6.752269,10.244298,-0.08200377,-10.104166
7.0491786,10.651853,0.13485892,-9.867546
6.819361,10.326436,-0.204153,-10.027037
7.994202,10.269848,-0.30783036,-12.006762
6.732905,10.029213,-0.07680167,-9.652273
6.8829103,9.562478,0.0055117216,-9.913776
7.835425,10.182476,-0.241775,-10.456091
7.3047934,10.343228,0.005205206,-10.01134
8.168383,10.618499,-0.0406709,-11.500301
8.592557,10.824937,0.82780707,-13.109156
7.1093726,10.486115,0.053482857,-9.934598
7.1004376,10.116341,-0.18079376,-10.075511
7.1912937,10.240423,0.015156424,-9.673363
6.8817825,10.396017,-0.055497654,-9.829058
7.3879385,9.5225525,0.3297831,-9.620009
6.809715,10.601367,0.09130026,-10.030005
7.143878,10.172391,-0.08015422,-10.000751
7.3076563,9.85177,0.17131373,-9.933879
7.2415733,10.434606,-0.20265384,-10.128286
8.096111,9.888975,0.5789126,-11.39611
8.261887,10.501035,0.2684509,-11.509184
8.148003,10.565128,0.44838083,-11.035932
7.5525928,9.721246,-0.17017855,-9.991768
7.6623626,10.110437,0.19334455,-10.050966
6.8879514,9.853732,-0.7231144,-9.77797
7.445923,10.690235,-0.2587517,-10.125931
7.8672786,10.034955,-0.29856595,-11.641392
6.802484,9.805302,-0.13733765,-9.669472
7.438133,9.100941,0.5955348,-9.809212
6.8404055,10.142904,0.20722383,-9.856767
7.58864,10.202838,0.18834203,-10.032968
6.755439,9.379325,-0.18138361,-9.810928
6.8652663,10.270554,0.07533767,-10.084189
6.070329,10.12493,0.09159947,-10.08598
8.063654,10.252036,-0.8813484,-11.894775
8.297569,10.353268,0.058878634,-14.599555
8.286793,10.05,0.7959912,-12.719302
8.256449,10.266932,0.117064066,-12.105524
8.294062,10.3415,0.26889634,-12.543554
7.2889447,10.570271,-0.19364308,-9.982365
7.1847153,10.60113,0.24884386,-10.007633
7.1735506,9.126804,0.3030872,-9.710157
7.4322524,10.37589,0.12909797,-9.986207
7.4405217,9.049951,0.74090904,-9.701558
7.842753,10.219769,0.20014012,-10.636565
7.1409826,10.162092,-0.07292005,-9.838127
7.146245,9.996637,0.1536868,-9.954975
6.7986255,9.975032,-0.23926878,-9.919368
6.9030185,10.162632,0.14374708,-9.9773
7.505734,9.58114,-0.12755921,-9.759283
7.366884,10.03397,0.06772164,-9.753425
7.1870146,9.8243265,-0.33849964,-9.885147
6.4663477,10.433456,0.03984025,-9.876382
8.376389,10.510235,0.26579046,-11.585859
8.0720005,10.538745,0.19043645,-10.124736
7.9998055,10.538691,-0.05125481,-11.400707
8.253983,10.395745,-0.77085114,-11.695169
8.192329,10.487064,0.30591884,-10.88369
7.8663487,10.382103,-0.003986299,-10.521571
6.9208055,9.572795,-0.17776018,-9.928397
7.160622,10.273304,0.13040817,-9.905727
5.1626906,9.811319,-0.5896075,-10.079798
8.283384,10.365827,0.07094061,-12.003182
7.0457363,9.467714,-0.152022,-9.748803
7.0609417,9.964492,-0.17487815,-9.897805
7.1920795,9.786192,0.14413583,-9.729798
6.801474,9.945869,0.05569875,-9.767366
9.191744,11.205407,0.97940487,-12.892002
6.8179445,10.601085,-0.43352485,-10.298341
7.201978,9.574926,0.2414038,-10.191539
8.53623,10.457356,0.6240168,-13.001125
7.5425553,10.031636,0.18087216,-9.7966585
6.7203326,10.174316,-0.09800419,-9.708483
8.047407,10.093094,0.70141476,-12.259595
6.8276052,10.659953,0.37998974,-9.940069
7.4413657,10.353232,-0.18489869,-9.899321
7.4148245,9.301644,0.40783903,-9.561035
7.6734424,10.470781,0.2762726,-9.69617
6.850813,9.663947,0.020158833,-9.66213
7.146456,9.780329,0.12756816,-9.78387
8.517697,10.514593,0.98190904,-11.590418
7.8140454,10.561668,0.18233898,-10.256041
7.388164,10.275079,-0.12499518,-10.032613
6.5158935,10.285066,-0.16054268,-10.098461
7.4152975,9.79232,-0.010078386,-9.271599
6.539482,9.657644,-0.5871715,-9.849186
6.5467386,9.760678,-0.45002955,-10.026775
6.9606705,9.874401,0.034598555,-10.149488
6.657235,9.730921,-0.49253392,-10.186434
7.677674,10.337296,0.20414898,-9.875978
7.2262754,10.634417,-0.16907248,-9.875868
7.1411743,10.351522,-0.12985982,-9.847593
6.976025,9.850625,-0.16688171,-10.1027975
8.178426,10.283748,0.087469526,-12.066159
7.6354795,10.362708,0.2225042,-10.062687
6.545217,10.594535,-0.20399405,-10.104144
7.198314,10.169147,-0.2638733,-9.832608
7.197361,9.800187,0.08576363,-9.802309
6.8807163,9.925628,0.18004283,-9.856809
7.0371866,10.062697,-0.30719963,-10.07712
6.953904,9.645567,-0.46715686,-9.992043
8.965323,10.848525,0.6665671,-13.085008
7.929747,10.030094,-0.6044155,-11.426671
8.574902,10.830958,0.71880305,-13.363521
7.9210253,10.50231,-0.13673511,-11.272219
6.826138,10.274826,-0.29302207,-10.004854
8.274093,10.326319,0.37172487,-11.933935
7.936837,10.617293,-0.16855828,-10.702019
6.908428,10.062001,-0.44462886,-9.989615
8.027708,10.35851,-0.40514654,-12.336029
6.978965,10.065389,-0.21213962,-9.762201
7.0586104,10.41023,-0.010578452,-9.924124
7.1171985,9.786034,-0.40448394,-10.061872
8.601822,10.722579,0.53932047,-12.610224
8.164019,10.260236,-0.1761937,-12.143276
8.162191,11.055681,0.1418906,-10.792321
8.137216,9.904082,0.37403232,-12.645218
7.197762,10.606023,0.047769092,-9.86508
7.3164353,10.786374,0.07414689,-9.916173
7.6451874,9.480535,0.76226103,-9.358334
7.5021744,9.792661,0.05016216,-10.012675
6.94488,10.215463,-0.0353707,-9.796818
7.073283,10.268829,0.27067548,-9.82271
7.2242746,10.708158,-0.17500362,-9.941568
7.6571865,10.080871,0.2469887,-9.971344
6.6453257,10.20235,-0.41532847,-10.098319
7.147125,9.424051,0.23932461,-9.966857
7.2653003,10.007311,0.1523275,-9.958336
8.084738,10.378209,0.02529158,-12.048193
7.7242203,10.571132,0.016128663,-9.938412
7.2848535,9.850785,0.024752215,-9.844345
7.2241597,9.849784,-0.012306065,-9.961204
7.319551,9.815007,0.036739685,-9.986048
6.2038584,9.769415,-0.52139777,-10.087079
7.59603,9.89971,-0.1597367,-9.723733
7.1889143,9.916051,-0.0849795,-9.844402
6.9121823,10.037,-0.22139695,-9.7001
6.888031,10.120774,0.049733266,-9.879584
7.409754,10.712337,0.15399356,-9.958841
7.3795314,9.740415,0.22980219,-9.644409
6.6959553,10.349686,-0.29002783,-10.016961
7.5338554,9.789849,0.038096227,-9.832221
7.4568057,9.608816,0.4160533,-9.884842
6.9704814,8.962727,0.41883308,-9.87041
8.403516,10.52033,0.6192726,-11.721723
7.0869017,10.47419,-0.1301221,-9.889314
7.1378584,10.405093,0.08870192,-9.966962
6.402669,9.8702345,-0.18312939,-10.016758
6.3304024,9.954976,-0.35631028,-10.135397
8.057588,9.932333,-0.027461398,-12.183857
6.8053503,10.562744,-0.038213283,-9.963936
7.4449353,10.360201,0.29957226,-9.789426
6.8619576,9.835595,0.043551717,-10.007738
7.3447037,9.956265,-0.013120666,-9.927506
7.2792,9.765742,-0.15044293,-9.703656
7.942061,9.835972,0.5915614,-11.861586
7.436936,9.446508,0.46796376,-9.592078
7.7436576,10.473769,0.3634242,-9.948395
6.413882,9.563191,-0.10067998,-10.182118
7.8306046,10.020531,0.39373657,-10.108488
6.796967,9.8913555,-0.5343436,-10.077888
7.4715447,9.975885,0.1103818,-9.862306
7.114442,9.060385,0.60281605,-9.916228
6.841389,9.696658,-0.3751377,-9.534776
7.97761,10.31115,0.14285104,-11.266469
7.805592,10.12512,-0.031153629,-10.222659
7.012555,9.939091,0.1751988,-9.843343
7.635604,10.479855,0.07072831,-10.031994
7.793347,10.567073,-0.20307846,-10.23015
7.838773,10.023554,0.30993474,-10.306272
6.9593415,10.094755,0.06837497,-9.753936
7.3961782,10.250076,0.14409943,-9.875443
6.9302993,9.944028,-0.11252734,-9.869807
7.404106,10.571053,0.2048158,-10.053356
6.757935,10.253669,-0.036069255,-9.838679
8.006221,9.972489,0.64117897,-11.879412
7.7486,10.697928,-0.3917054,-10.155365
7.5474987,10.942809,0.17810228,-10.051546
7.2013535,9.999748,-0.037717085,-9.874903
6.782359,10.270471,-0.068373434,-9.88417
6.8405867,10.57789,-0.0081534665,-9.935171
7.1224294,9.953103,0.018215053,-9.918316
7.3113136,10.213975,0.1426959,-10.132107
6.9121914,10.008931,-0.12194023,-9.866763
6.8826175,9.434539,-0.18587549,-10.002992
8.015582,10.489426,-0.05418868,-12.091294
7.297089,10.664483,0.19372016,-9.927875
7.616437,10.5526085,0.14017756,-9.999973
8.124001,10.187699,0.12952442,-11.856495
7.217685,9.9666605,-0.121681176,-9.746353
7.6411386,10.440723,0.15370595,-9.993006
7.920805,9.942068,0.30977768,-11.219324
7.277986,9.848643,0.02115501,-9.830463
7.1736937,8.977657,0.17134874,-9.602165
7.1226845,9.644478,-0.26468006,-9.592951
7.2566752,9.785005,0.04072635,-10.000939
6.970987,10.059856,-0.24737564,-9.964455
8.500459,10.769893,0.11180676,-11.723649
8.141329,10.7244625,0.14722303,-11.682408
7.204271,10.376925,0.38089055,-9.671958
7.3229103,10.320019,0.16463383,-9.819471
7.285379,10.283046,0.26915374,-9.917705
7.305049,9.827497,-0.017580442,-9.74021
6.9000783,10.364425,0.17514664,-9.797478
7.115059,9.764467,0.103526056,-9.748901
7.446049,9.987968,0.52902794,-10.668939
6.294514,9.748502,-0.6025872,-10.064307
6.8725224,10.00209,0.21905437,-12.171214
6.335122,9.984571,-0.8142115,-10.08116
7.0519695,9.899717,0.1596213,-9.991931
6.611018,9.784833,-0.50702095,-10.236422
6.8142047,10.042756,-0.099141926,-10.4322815
7.0041566,10.625037,0.37582216,-9.926887
7.1018095,9.78729,0.3504197,-10.746955
8.4284115,10.393798,0.81510586,-12.381959
7.479325,10.226343,-0.33743566,-10.053555
8.5623,10.482872,0.17436905,-11.515086
7.0305142,9.785467,-0.058119502,-9.7228
6.7496552,9.899767,-0.30208078,-10.120764
7.898332,9.6946745,0.56186604,-11.159475
7.3380733,10.162895,0.17657982,-9.988415
7.642453,10.039758,0.1923521,-10.008184
7.039396,9.234624,0.24852642,-9.824467
6.6776857,9.866114,-0.9426559,-10.083473
7.300445,10.278818,-0.047665484,-9.815849
7.997342,10.21686,-0.2357254,-11.082734
6.9134393,9.78268,-0.4232294,-9.761344
7.303469,9.639244,0.25232202,-9.779243
